HDR940,JF2015,JF062-BD50604-001,WAL-MART DC 6006A-ASM DIS,23011,6069,00020,1954384266,BD50604,001,06/15/2018,06/19/2018,06/19/2018,9,J B HUNT,WAL-MART DC 6006A-ASM DIS,2200 7TH AVENUE SOUTHWEST,,CULLMAN,AL,35055
DTL940,JF2015,JF062-BD50607-001,23011,1554195656,5,JF26818WMCD,556163725,4.0000,2.000,2,.954000,6.0000,STAR WARS CLASSIC SPACE LOGO FLC THROW
DTL940,JF2015,JF062-BD50607-001,23011,1554195656,6,JF26819WMCD,556163729,4.0000,2.000,2,1.692000,10.0000,STAR WARS CLASSIC SPACE LOGO FLEECE BLKT
DTL940,JF2015,JF062-BD50607-001,23011,1554195656,7,JF25337WMCD,557556390,20.0000,10.000,2,8.460000,50.0000,MINECRAFT CREEPER 62X90 FLEECE BLANKET
DTL940,JF2015,JF062-BD50607-001,23011,1554195656,8,JF28976WMCD,557556403,8.0000,4.000,2,3.564000,20.0000,MOANA JOURNEY W/ MAUI FLEECE BLANKET
DTL940,JF2015,JF062-BD50607-001,23011,1554195656,9,JF26787WMCD,563775938,32.0000,16.000,2,27.488000,144.0000,STAR WARS CLASSIC SPACE COMF W
DTL940,JF2015,JF062-BD50607-001,23011,1554195656,10,JF27742WMCD,566449765,2.0000,1.000,2,.376000,5.3400,OVERWATCH LOGO FULL SS
DTL940,JF2015,JF062-BD50607-001,23011,1554195656,11,JF27735WMCD,566449785,6.0000,3.000,2,2.673000,15.0000,BLACK PANTHER SILVER TRIBE BLA
DTL940,JF2015,JF062-BD50607-001,23011,1554195656,12,JF29183TICD,566449795,12.0000,6.000,2,6.960000,18.0000,MOANA PUA PIG PILLOWBUDDY
HDR940,JF2015,JF062-BD50608-001,WAL-MART DC 6009A-ASM DIS,23011,6099,00020,9004374238,BD50608,001,06/15/2018,06/19/2018,06/19/2018,14,J B HUNT,WAL-MART DC 6009A-ASM DIS,1501 MAPLE LEAF ROAD,,MOUNT PLEASANT,IA,52641
DTL940,JF2015,JF062-BD50608-001,23011,9004374238,1,JF09311WMCD,553284811,6.0000,1.000,6,.509000,6.0000,FRET BLUE SHOWER CURTAIN MF
DTL940,JF2015,JF062-BD50608-001,23011,9004374238,2,JF09313WMCD,553284813,6.0000,1.000,6,1.760000,8.0000,FRET PLASTIC WASTEBASKET
DTL940,JF2015,JF062-BD50608-001,23011,9004374238,3,JF09314WMCD,553284814,6.0000,1.000,6,.925000,6.0000,FRET LOTION PUMP CERAMIC
DTL940,JF2015,JF062-BD50608-001,23011,9004374238,4,JF07800WMCD,555998433,8.0000,2.000,4,.432000,6.3400,SHOPKINS RESIN SCH
DTL940,JF2015,JF062-BD50608-001,23011,9004374238,5,JF07801WMCD,555998437,24.0000,8.000,3,4.680000,24.0000,SHOPKINS I LOVE SHOPKINS WASTECAN
DTL940,JF2015,JF062-BD50608-001,23011,9004374238,6,JF07624WMCD,564331434,9.0000,3.000,3,1.755000,9.0000,FROZEN TEAL LOVE WASTEBASKET
DTL940,JF2015,JF062-BD50608-001,23011,9004374238,7,JF07616WMCD,564331448,6.0000,3.000,2,1.311000,6.6300,FROZEN FOAM BATH RUG
DTL940,JF2015,JF062-BD50608-001,23011,9004374238,8,JF07610WMCD,564331505,36.0000,6.000,6,2.082000,30.0000,MS MIDNIGHT ROSE SHOWER CURTAIN
DTL940,JF2015,JF062-BD50608-001,23011,9004374238,9,JF07611WMCD,564331508,16.0000,2.000,8,1.458000,12.0000,MS MIDNGIHT ROSE TBH
DTL940,JF2015,JF062-BD50608-001,23011,9004374238,10,JF07713WMCD,564331509,8.0000,1.000,8,.781000,6.0000,MS ELEPHANT TBH
DTL940,JF2015,JF062-BD50608-001,23011,9004374238,11,JF07714WMCD,564334104,24.0000,4.000,6,3.332000,24.0000,MS ELEPHANT LOTION PUMP
DTL940,JF2015,JF062-BD50608-001,23011,9004374238,12,JF07613WMCD,564334106,18.0000,3.000,6,5.280000,24.0000,MS MIDNIGHT ROSE WASTE BASKET
DTL940,JF2015,JF062-BD50608-001,23011,9004374238,13,JF07715WMCD,564334108,24.0000,4.000,6,7.040000,32.0000,MS ELEPHANT WASTE BASKET
DTL940,JF2015,JF062-BD50608-001,23011,9004374238,14,JF07614WMCD,564334109,48.0000,4.000,12,3.184000,40.0000,MS MIDNIGHT ROSE SHOWER HOOKS
HDR940,JF2015,JF062-BD50609-001,WAL-MART DC 6010A-ASM DIS,23011,6109,00079,5712285372,BD50609,001,06/15/2018,06/19/2018,06/19/2018,1,J B HUNT,WAL-MART DC 6010A-ASM DIS,1401 BAKER HWY,,DOUGLAS,GA,31533
DTL940,JF2015,JF062-BD50609-001,23011,5712285372,1,JF24875WMCD,555493402,2.0000,2.000,1,.832000,6.0000,TMNT IN YOUR FACE MF 4PC TODDLER BED SET
HDR940,JF2015,JF062-BD50610-001,WAL-MART DC 6010A-ASM DIS,23011,6109,00022,8154185777,BD50610,001,06/15/2018,06/19/2018,06/19/2018,18,J B HUNT,WAL-MART DC 6010A-ASM DIS,1401 BAKER HWY,,DOUGLAS,GA,31533
DTL940,JF2015,JF062-BD50610-001,23011,8154185777,1,JF24044WMCD,551567542,38.0000,19.000,2,9.880000,54.3400,SPIDERMAN HOMECOMING FLEECE THROW
DTL940,JF2015,JF062-BD50610-001,23011,8154185777,2,JF28975WMCD,551826716,18.0000,9.000,2,3.906000,25.7400,MOANA JOURNEY W/ MAUI FLEECE THROW
DTL940,JF2015,JF062-BD50610-001,23011,8154185777,3,JF25335WMCD,551830044,2.0000,1.000,2,.355000,6.0600,MINECRAFT CREEPER FULL SS
DTL940,JF2015,JF062-BD50610-001,23011,8154185777,4,JF26818WMCD,556163725,6.0000,3.000,2,1.431000,9.0000,STAR WARS CLASSIC SPACE LOGO FLC THROW
DTL940,JF2015,JF062-BD50610-001,23011,8154185777,5,JF26819WMCD,556163729,4.0000,2.000,2,1.692000,10.0000,STAR WARS CLASSIC SPACE LOGO FLEECE BLKT
DTL940,JF2015,JF062-BD50610-001,23011,8154185777,6,JF28976WMCD,557556403,8.0000,4.000,2,3.564000,20.0000,MOANA JOURNEY W/ MAUI FLEECE BLANKET
DTL940,JF2015,JF062-BD50610-001,23011,8154185777,7,JF24049WMCD,563775914,52.0000,26.000,2,7.878000,111.0200,SPIDERMAN HOMECOMING TWIN SS
DTL940,JF2015,JF062-BD50610-001,23011,8154185777,8,JF29586WMCD,563775923,48.0000,24.000,2,8.328000,120.0000,CARS 3 RACETRACK TWIN SS
DTL940,JF2015,JF062-BD50610-001,23011,8154185777,9,JF27742WMCD,566449765,10.0000,5.000,2,1.880000,26.7000,OVERWATCH LOGO FULL SS
DTL940,JF2015,JF062-BD50610-001,23011,8154185777,10,JF24337WMCD,566449768,40.0000,20.000,2,6.100000,85.0000,MINNIE BEING ME TWIN SS
DTL940,JF2015,JF062-BD50610-001,23011,8154185777,11,JF25918WMCD,566449772,2.0000,1.000,2,.656000,1.9800,MINECRAFT CREEPER PILLOWBUDDY
DTL940,JF2015,JF062-BD50610-001,23011,8154185777,12,JF24338WMCD,566449773,24.0000,12.000,2,4.488000,63.6000,MINNIE BEING ME FULL SS
DTL940,JF2015,JF062-BD50610-001,23011,8154185777,13,JF25510WMCD,566449776,8.0000,4.000,2,1.456000,24.2400,BLACK PANTHER SILVER TRIBE FUL
DTL940,JF2015,JF062-BD50610-001,23011,8154185777,14,JF25508WMCD,566449777,10.0000,5.000,2,1.645000,22.1500,BLACK PANTHER SILVER TRIBE TWI
DTL940,JF2015,JF062-BD50610-001,23011,8154185777,15,JF24336WMCD,566449780,40.0000,20.000,2,34.360000,164.2000,MINNIE BEING ME T/F COMF W/ SH
DTL940,JF2015,JF062-BD50610-001,23011,8154185777,16,JF27743WMCD,566449781,6.0000,3.000,2,2.664000,16.5300,OVERWATCH LOGO BLANKET
DTL940,JF2015,JF062-BD50610-001,23011,8154185777,17,JF27740WMCD,566449793,8.0000,4.000,2,6.872000,32.8000,OVERWATCH LOGO T/F COMF W/SHAM
DTL940,JF2015,JF062-BD50610-001,23011,8154185777,18,JF29183TICD,566449795,4.0000,2.000,2,2.320000,6.0000,MOANA PUA PIG PILLOWBUDDY
HDR940,JF2015,JF062-BD50611-001,WAL-MART DC 6010A-ASM DIS,23011,6109,00020,9109174225,BD50611,001,06/15/2018,06/19/2018,06/19/2018,17,J B HUNT,WAL-MART DC 6010A-ASM DIS,1401 BAKER HWY,,DOUGLAS,GA,31533
DTL940,JF2015,JF062-BD50611-001,23011,9109174225,1,JF09311WMCD,553284811,12.0000,2.000,6,1.018000,12.0000,FRET BLUE SHOWER CURTAIN MF
DTL940,JF2015,JF062-BD50611-001,23011,9109174225,2,JF09313WMCD,553284813,18.0000,3.000,6,5.280000,24.0000,FRET PLASTIC WASTEBASKET
DTL940,JF2015,JF062-BD50611-001,23011,9109174225,3,JF09314WMCD,553284814,12.0000,2.000,6,1.850000,12.0000,FRET LOTION PUMP CERAMIC
DTL940,JF2015,JF062-BD50611-001,23011,9109174225,4,JF09316WMCD,553284815,12.0000,1.000,12,.833000,9.0000,FRET RESIN SHOWER CURTAIN HOOK
DTL940,JF2015,JF062-BD50611-001,23011,9109174225,5,JF09318WMCD,553284816,16.0000,2.000,8,1.804000,14.0000,FRET TOOTHBRUSH HOLDER CERAMIC
DTL940,JF2015,JF062-BD50611-001,23011,9109174225,6,JF01625WCD/3,554031431,30.0000,10.000,3,6.560000,30.0000,STAR WARS CLASSIC R2D2 WASTEBASKET
DTL940,JF2015,JF062-BD50611-001,23011,9109174225,7,JF07795WMCD,555998431,12.0000,3.000,4,.801000,12.0000,SHOPKINS I LOVE SHOPKINS SHOWE
DTL940,JF2015,JF062-BD50611-001,23011,9109174225,8,JF07800WMCD,555998433,24.0000,6.000,4,1.296000,19.0200,SHOPKINS RESIN SCH
DTL940,JF2015,JF062-BD50611-001,23011,9109174225,9,JF07622WMCD,564331436,8.0000,4.000,2,1.604000,8.8400,MICKEY CLASSIC FOAM BATH RUG
DTL940,JF2015,JF062-BD50611-001,23011,9109174225,10,JF07617WMCD,564331446,12.0000,3.000,4,.771000,12.0000,MICKEY CLASSIC SHOWER CURTAIN
DTL940,JF2015,JF062-BD50611-001,23011,9109174225,11,JF07712WMCD,564331507,18.0000,3.000,6,1.143000,15.0000,MS ELEPHANT SHOWER CURTAIN
DTL940,JF2015,JF062-BD50611-001,23011,9109174225,12,JF07612WMCD,564334100,36.0000,6.000,6,4.998000,30.0000,MS MIDNIGHT ROSE LOTION PUMP
DTL940,JF2015,JF062-BD50611-001,23011,9109174225,13,JF07614WMCD,564334109,24.0000,2.000,12,1.592000,20.0000,MS MIDNIGHT ROSE SHOWER HOOKS
DTL940,JF2015,JF062-BD50611-001,23011,9109174225,14,JF07798WMCD/4,564574358,12.0000,3.000,4,1.551000,7.8000,SHOPKINS 3D STRAWBERRY TBH
DTL940,JF2015,JF062-BD50611-001,23011,9109174225,15,JF07799WMCD/4,564574360,16.0000,4.000,4,2.036000,11.6400,SHOPKINS 3D APPLE LOTION PUMP
DTL940,JF2015,JF062-BD50611-001,23011,9109174225,16,JF07618WMCD,565486932,12.0000,3.000,4,.387000,9.0000,MICKEY TOOTHBRUSH HOLDER
DTL940,JF2015,JF062-BD50611-001,23011,9109174225,17,JF07619WMCD,565486935,12.0000,3.000,4,.873000,7.9500,MICKEY LOTION PUMP
HDR940,JF2015,JF062-BD50612-001,WAL-MART DC 6011A-ASM DIS,23011,6119,00079,5307475284,BD50612,001,06/15/2018,06/19/2018,06/19/2018,1,J B HUNT,WAL-MART DC 6011A-ASM DIS,2200 MANUFACTURERS BOULEVARD,,BROOKHAVEN,MS,39601
DTL940,JF2015,JF062-BD50612-001,23011,5307475284,1,JF24875WMCD,555493402,2.0000,2.000,1,.832000,6.0000,TMNT IN YOUR FACE MF 4PC TODDLER BED SET
HDR940,JF2015,JF062-BD50613-001,WAL-MART DC 6011A-ASM DIS,23011,6119,00022,5804185502,BD50613,001,06/15/2018,06/19/2018,06/19/2018,12,J B HUNT,WAL-MART DC 6011A-ASM DIS,2200 MANUFACTURERS BOULEVARD,,BROOKHAVEN,MS,39601
DTL940,JF2015,JF062-BD50613-001,23011,5804185502,1,JF29594WMCD,551567541,16.0000,8.000,2,3.472000,22.8800,CARS 3 RACE TRACK FLEECE THROW
DTL940,JF2015,JF062-BD50613-001,23011,5804185502,2,JF29595WMCD,551814582,4.0000,2.000,2,1.750000,5.2800,CARS 3 RACE TRACK PILLOWBUDDY
DTL940,JF2015,JF062-BD50613-001,23011,5804185502,3,JF28975WMCD,551826716,14.0000,7.000,2,3.038000,20.0200,MOANA JOURNEY W/ MAUI FLEECE THROW
DTL940,JF2015,JF062-BD50613-001,23011,5804185502,4,JF25335WMCD,551830044,2.0000,1.000,2,.355000,6.0600,MINECRAFT CREEPER FULL SS
DTL940,JF2015,JF062-BD50613-001,23011,5804185502,5,JF26818WMCD,556163725,2.0000,1.000,2,.477000,3.0000,STAR WARS CLASSIC SPACE LOGO FLC THROW
DTL940,JF2015,JF062-BD50613-001,23011,5804185502,6,JF26819WMCD,556163729,4.0000,2.000,2,1.692000,10.0000,STAR WARS CLASSIC SPACE LOGO FLEECE BLKT
DTL940,JF2015,JF062-BD50613-001,23011,5804185502,7,JF25343WMCD,563775926,18.0000,9.000,2,2.808000,36.0000,MINECRAFT CREEPER TWIN SS
DTL940,JF2015,JF062-BD50613-001,23011,5804185502,8,JF25747WMCD,566449764,8.0000,4.000,2,2.680000,8.8000,MINNIE MOUSE PILLOWBUDDY
DTL940,JF2015,JF062-BD50613-001,23011,5804185502,9,JF24337WMCD,566449768,28.0000,14.000,2,4.270000,59.5000,MINNIE BEING ME TWIN SS
DTL940,JF2015,JF062-BD50613-001,23011,5804185502,10,JF24336WMCD,566449780,14.0000,7.000,2,12.026000,57.4700,MINNIE BEING ME T/F COMF W/ SH
DTL940,JF2015,JF062-BD50613-001,23011,5804185502,11,JF27736WMCD,566449786,4.0000,2.000,2,.868000,6.0000,BLACK PANTHER SILVER TRIBE THR
DTL940,JF2015,JF062-BD50613-001,23011,5804185502,12,JF29183TICD,566449795,12.0000,6.000,2,6.960000,18.0000,MOANA PUA PIG PILLOWBUDDY
HDR940,JF2015,JF062-BD50614-001,WAL-MART DC 6011A-ASM DIS,23011,6119,00020,8604374204,BD50614,001,06/15/2018,06/19/2018,06/19/2018,11,J B HUNT,WAL-MART DC 6011A-ASM DIS,2200 MANUFACTURERS BOULEVARD,,BROOKHAVEN,MS,39601
DTL940,JF2015,JF062-BD50614-001,23011,8604374204,1,JF09311WMCD,553284811,18.0000,3.000,6,1.527000,18.0000,FRET BLUE SHOWER CURTAIN MF
DTL940,JF2015,JF062-BD50614-001,23011,8604374204,2,JF09314WMCD,553284814,12.0000,2.000,6,1.850000,12.0000,FRET LOTION PUMP CERAMIC
DTL940,JF2015,JF062-BD50614-001,23011,8604374204,3,JF06120WCD/12,554031428,24.0000,2.000,12,1.144000,20.0000,STAR WARS CLASSIC SAGA SHOWER
DTL940,JF2015,JF062-BD50614-001,23011,8604374204,4,JF00772WMCD,555524981,10.0000,5.000,2,2.185000,10.0000,STAR WARS CLASSIC R2D2 & C3PO FOAM RUG
DTL940,JF2015,JF062-BD50614-001,23011,8604374204,5,JF07801WMCD,555998437,24.0000,8.000,3,4.680000,24.0000,SHOPKINS I LOVE SHOPKINS WASTECAN
DTL940,JF2015,JF062-BD50614-001,23011,8604374204,6,JF07623WMCD,564331442,8.0000,2.000,4,.498000,8.0000,FROZEN TEAL LOVE SHOWER CURTAIN
DTL940,JF2015,JF062-BD50614-001,23011,8604374204,7,JF07617WMCD,564331446,8.0000,2.000,4,.514000,8.0000,MICKEY CLASSIC SHOWER CURTAIN
DTL940,JF2015,JF062-BD50614-001,23011,8604374204,8,JF07611WMCD,564331508,16.0000,2.000,8,1.458000,12.0000,MS MIDNGIHT ROSE TBH
DTL940,JF2015,JF062-BD50614-001,23011,8604374204,9,JF07614WMCD,564334109,24.0000,2.000,12,1.592000,20.0000,MS MIDNIGHT ROSE SHOWER HOOKS
DTL940,JF2015,JF062-BD50614-001,23011,8604374204,10,JF07619WMCD,565486935,8.0000,2.000,4,.582000,5.3000,MICKEY LOTION PUMP
DTL940,JF2015,JF062-BD50614-001,23011,8604374204,11,JF09295WMCD,566073656,8.0000,4.000,2,1.748000,9.2000,SPIDERMAN FOAM BATH RUG
HDR940,JF2015,JF062-BD50615-001,WAL-MART DC 6012A-ASM DIS,23011,6129,00020,1104394237,BD50615,001,06/15/2018,06/19/2018,06/19/2018,12,J B HUNT,WAL-MART DC 6012A-ASM DIS,3100 NORTH I-27,,PLAINVIEW,TX,79072
DTL940,JF2015,JF062-BD50615-001,23011,1104394237,1,JF09311WMCD,553284811,12.0000,2.000,6,1.018000,12.0000,FRET BLUE SHOWER CURTAIN MF
DTL940,JF2015,JF062-BD50615-001,23011,1104394237,2,JF09313WMCD,553284813,6.0000,1.000,6,1.760000,8.0000,FRET PLASTIC WASTEBASKET
DTL940,JF2015,JF062-BD50615-001,23011,1104394237,3,JF09318WMCD,553284816,8.0000,1.000,8,.902000,7.0000,FRET TOOTHBRUSH HOLDER CERAMIC
DTL940,JF2015,JF062-BD50615-001,23011,1104394237,4,JF07795WMCD,555998431,24.0000,6.000,4,1.602000,24.0000,SHOPKINS I LOVE SHOPKINS SHOWE
DTL940,JF2015,JF062-BD50615-001,23011,1104394237,5,JF07800WMCD,555998433,16.0000,4.000,4,.864000,12.6800,SHOPKINS RESIN SCH
DTL940,JF2015,JF062-BD50615-001,23011,1104394237,6,JF07622WMCD,564331436,16.0000,8.000,2,3.208000,17.6800,MICKEY CLASSIC FOAM BATH RUG
DTL940,JF2015,JF062-BD50615-001,23011,1104394237,7,JF07623WMCD,564331442,16.0000,4.000,4,.996000,16.0000,FROZEN TEAL LOVE SHOWER CURTAIN
DTL940,JF2015,JF062-BD50615-001,23011,1104394237,8,JF07616WMCD,564331448,8.0000,4.000,2,1.748000,8.8400,FROZEN FOAM BATH RUG
DTL940,JF2015,JF062-BD50615-001,23011,1104394237,9,JF07610WMCD,564331505,12.0000,2.000,6,.694000,10.0000,MS MIDNIGHT ROSE SHOWER CURTAIN
DTL940,JF2015,JF062-BD50615-001,23011,1104394237,10,JF07612WMCD,564334100,12.0000,2.000,6,1.666000,10.0000,MS MIDNIGHT ROSE LOTION PUMP
DTL940,JF2015,JF062-BD50615-001,23011,1104394237,11,JF07798WMCD/4,564574358,32.0000,8.000,4,4.136000,20.8000,SHOPKINS 3D STRAWBERRY TBH
DTL940,JF2015,JF062-BD50615-001,23011,1104394237,12,JF07620WMCD,565486938,8.0000,2.000,4,.430000,6.3400,MICKEY SHOWER HOOKS
HDR940,JF2015,JF062-BD50616-001,WAL-MART DC 6012A-ASM DIS,23011,6129,00079,4807327444,BD50616,001,06/15/2018,06/19/2018,06/19/2018,1,J B HUNT,WAL-MART DC 6012A-ASM DIS,3100 NORTH I-27,,PLAINVIEW,TX,79072
DTL940,JF2015,JF062-BD50616-001,23011,4807327444,1,JF24875WMCD,555493402,10.0000,10.000,1,4.160000,30.0000,TMNT IN YOUR FACE MF 4PC TODDLER BED SET
HDR940,JF2015,JF062-BD50617-001,WAL-MART DC 6012A-ASM DIS,23011,6129,00022,7754185815,BD50617,001,06/15/2018,06/19/2018,06/19/2018,20,J B HUNT,WAL-MART DC 6012A-ASM DIS,3100 NORTH I-27,,PLAINVIEW,TX,79072
DTL940,JF2015,JF062-BD50617-001,23011,7754185815,1,JF24044WMCD,551567542,40.0000,20.000,2,10.400000,57.2000,SPIDERMAN HOMECOMING FLEECE THROW
DTL940,JF2015,JF062-BD50617-001,23011,7754185815,2,JF29595WMCD,551814582,24.0000,12.000,2,10.500000,31.6800,CARS 3 RACE TRACK PILLOWBUDDY
DTL940,JF2015,JF062-BD50617-001,23011,7754185815,3,JF28975WMCD,551826716,16.0000,8.000,2,3.472000,22.8800,MOANA JOURNEY W/ MAUI FLEECE THROW
DTL940,JF2015,JF062-BD50617-001,23011,7754185815,4,JF25335WMCD,551830044,12.0000,6.000,2,2.130000,36.3600,MINECRAFT CREEPER FULL SS
DTL940,JF2015,JF062-BD50617-001,23011,7754185815,5,JF27892WMCD,555596834,16.0000,8.000,2,3.240000,48.0000,MOANA THE JOURNEY MF FULL SS
DTL940,JF2015,JF062-BD50617-001,23011,7754185815,6,JF26818WMCD,556163725,6.0000,3.000,2,1.431000,9.0000,STAR WARS CLASSIC SPACE LOGO FLC THROW
DTL940,JF2015,JF062-BD50617-001,23011,7754185815,7,JF26819WMCD,556163729,12.0000,6.000,2,5.076000,30.0000,STAR WARS CLASSIC SPACE LOGO FLEECE BLKT
DTL940,JF2015,JF062-BD50617-001,23011,7754185815,8,JF29063TICD,556994591,24.0000,12.000,2,10.032000,31.6800,SPIDERMAN ULTIMATE PILLOWTIME PAL
DTL940,JF2015,JF062-BD50617-001,23011,7754185815,9,JF28976WMCD,557556403,18.0000,9.000,2,8.019000,45.0000,MOANA JOURNEY W/ MAUI FLEECE BLANKET
DTL940,JF2015,JF062-BD50617-001,23011,7754185815,10,JF24049WMCD,563775914,48.0000,24.000,2,7.272000,102.4800,SPIDERMAN HOMECOMING TWIN SS
DTL940,JF2015,JF062-BD50617-001,23011,7754185815,11,JF24048WMCD,563775934,42.0000,21.000,2,36.078000,180.6000,SPIDERMAN T/F COMFORTER + SHAM
DTL940,JF2015,JF062-BD50617-001,23011,7754185815,12,JF29585WMCD,563775935,36.0000,18.000,2,30.924000,147.7800,CARS 3 RACE T/F COMF W/ SHAM
