SLF940,COMPID,REFNUM,BATCHID,CUSTID,CUSTPO,PICKLINE,ITEMNUM,COLOR,SIZE,CUST_SKU,ITMQTY,CTNS,CTN_QTY,CTN_CUBE,CTN_WGT,ITM_NAME,DTLCOUNT,PONUM,RELID,REQDT,STARTDT,CANCELDT,DEPT,STORE,SHIPTONAME,SHIPTOADD1,SHIPTOADD2,CITY,STATE,ZIPCODE,COUNTRY,HDRNOTE,SHIP_VIA
SLF940,JF2015,BF54327-001,JF287-20201130,20006,8902070,1,JF60177TCD,,,097110117,000000054,000000009,000000006,7.029000,45.00,SPIDERMAN WEB 24 X 50 HOODED T,22,,1,11/30/2020,12/01/2020,12/02/2020,0097,0551,TARGET DC 551 FLOW,7120 HWY 65 N E,,FRIDLEY,MN,55432,USA,,NFI INDUST
