SLF943,CompID,cntr_id,line_num,po_num / Ref#,itm_Num,itm_color,itm_size,itm_name,itm_qty,ctn_qty,ctns,L,W,H,ctn_cube,ctn_wgt,ENTRY-DT,ETA-DT,SUPPLIER,Hdr-Note,Dtl-Note
SLF943,QUEST,OOCU4756770,1,AMZ-LOGO-82319,LGO-PRE-STL-AMZ-24,STEALTH,-,IJOY WIRELESS OVER EAR HEADSETS,20832,24,868,20.47,14.17,13.78,2.31,19.048,11/4/2019,11/4/2019,,,
