HDR940,JF2015,JF075-BD50703-001,WAL-MART DC 6026A-ASM DIS,23011,6269,00020,1554384420,BD50703,001,06/15/2018,06/20/2018,06/20/2018,2,SWIFT CARRIER,WAL-MART DC 6026A-ASM DIS,10817 HWY 99W,,RED BLUFF,CA,96080
DTL940,JF2015,JF075-BD50703-001,23011,1554384420,1,JF09313DDDD,553284813,6.0000,1.000,6,1.760000,8.0000,FRET PLASTIC WASTEBASKET
DTL940,JF2015,JF075-BD50703-001,23011,1554384420,2,JF09316EEEE,553284815,12.0000,1.000,12,.833000,9.0000,FRET RESIN SHOWER CURTAIN HOOK
HDR940,JF2015,JF075-BD50704-001,WAL-MART DC 6026A-ASM DIS,23011,6269,00022,6208985753,BD50704,001,06/15/2018,06/20/2018,06/20/2018,5,SWIFT CARRIER,WAL-MART DC 6026A-ASM DIS,10817 HWY 99W,,RED BLUFF,CA,96080
DTL940,JF2015,JF075-BD50704-001,23011,6208985753,1,JF28975WMCD,551826716,2.0000,1.000,2,.434000,2.8600,MOANA JOURNEY W/ MAUI FLEECE THROW
DTL940,JF2015,JF075-BD50704-001,23011,6208985753,2,JF28976WMCD,557556403,4.0000,2.000,2,1.782000,10.0000,MOANA JOURNEY W/ MAUI FLEECE BLANKET
DTL940,JF2015,JF075-BD50704-001,23011,6208985753,3,JF29585WMCD,563775935,40.0000,20.000,2,34.360000,164.2000,CARS 3 RACE T/F COMF W/ SHAM
DTL940,JF2015,JF075-BD50704-001,23011,6208985753,4,JF25918WMCD,566449772,96.0000,48.000,2,31.488000,95.0400,MINECRAFT CREEPER PILLOWBUDDY
DTL940,JF2015,JF075-BD50704-001,23011,6208985753,5,JF29183TICD,566449795,6.0000,3.000,2,3.480000,9.0000,MOANA PUA PIG PILLOWBUDDY
HDR940,JF2015,JF075-BD50705-001,WAL-MART DC 6026A-ASM DIS,23011,6269,00079,7807287744,BD50705,001,06/15/2018,06/20/2018,06/20/2018,1,SWIFT CARRIER,WAL-MART DC 6026A-ASM DIS,10817 HWY 99W,,RED BLUFF,CA,96080
DTL940,JF2015,JF075-BD50705-001,23011,7807287744,1,JF24875WMCD,555493402,5.0000,5.000,1,2.080000,15.0000,TMNT IN YOUR FACE MF 4PC TODDLER BED SET
HDR940,JF2015,JF075-BD50706-001,WAL-MART DC 6027A-ASM DIS,23011,6279,00079,5607337110,BD50706,001,06/15/2018,06/20/2018,06/20/2018,1,SWIFT CARRIER,WAL-MART DC 6027A-ASM DIS,300 WAL-MART DRIVE,ST RT 970,WOODLAND,PA,16881
DTL940,JF2015,JF075-BD50706-001,23011,5607337110,1,JF24875WMCD,555493402,5.0000,5.000,1,2.080000,15.0000,TMNT IN YOUR FACE MF 4PC TODDLER BED SET
HDR940,JF2015,JF075-BD50707-001,WAL-MART DC 6027A-ASM DIS,23011,6279,00022,7954185979,BD50707,001,06/15/2018,06/20/2018,06/20/2018,12,SWIFT CARRIER,WAL-MART DC 6027A-ASM DIS,300 WAL-MART DRIVE,ST RT 970,WOODLAND,PA,16881
DTL940,JF2015,JF075-BD50707-001,23011,7954185979,1,JF28975WMCD,551826716,4.0000,2.000,2,.868000,5.7200,MOANA JOURNEY W/ MAUI FLEECE THROW
DTL940,JF2015,JF075-BD50707-001,23011,7954185979,2,JF25335WMCD,551830044,4.0000,2.000,2,.710000,12.1200,MINECRAFT CREEPER FULL SS
DTL940,JF2015,JF075-BD50707-001,23011,7954185979,3,JF26818WMCD,556163725,8.0000,4.000,2,1.908000,12.0000,STAR WARS CLASSIC SPACE LOGO FLC THROW
DTL940,JF2015,JF075-BD50707-001,23011,7954185979,4,JF26819WMCD,556163729,8.0000,4.000,2,3.384000,20.0000,STAR WARS CLASSIC SPACE LOGO FLEECE BLKT
DTL940,JF2015,JF075-BD50707-001,23011,7954185979,5,JF28976WMCD,557556403,6.0000,3.000,2,2.673000,15.0000,MOANA JOURNEY W/ MAUI FLEECE BLANKET
DTL940,JF2015,JF075-BD50707-001,23011,7954185979,6,JF24043WMCD,557556409,20.0000,10.000,2,8.910000,50.0000,SPIDERMAN HOMECOMING FLEECE BL
DTL940,JF2015,JF075-BD50707-001,23011,7954185979,7,JF24337WMCD,566449768,24.0000,12.000,2,3.660000,51.0000,MINNIE BEING ME TWIN SS
DTL940,JF2015,JF075-BD50707-001,23011,7954185979,8,JF29183TICD,566449795,6.0000,3.000,2,3.480000,9.0000,MOANA PUA PIG PILLOWBUDDY
DTL940,JF2015,JF075-BD50707-001,23011,7954185979,9,JF21500WMCD,569360410,30.0000,15.000,2,24.990000,123.0000,JOJO PASS THE MIC T/F COMF W/
DTL940,JF2015,JF075-BD50707-001,23011,7954185979,10,JF21501WMCD,569360416,10.0000,5.000,2,1.560000,20.9000,JOJO PASS THE MIC TWIN SHEET S
DTL940,JF2015,JF075-BD50707-001,23011,7954185979,11,JF21504WMCD,569360425,12.0000,6.000,2,2.718000,17.1600,JOJO PASS THE MIC THROW
DTL940,JF2015,JF075-BD50707-001,23011,7954185979,12,JF21503WMCD,569360435,8.0000,4.000,2,3.360000,20.0000,JOJO PASS THE MIC BLANKET
HDR940,JF2015,JF075-BD50708-001,WAL-MART DC 6027A-ASM DIS,23011,6279,00020,8909174305,BD50708,001,06/15/2018,06/20/2018,06/20/2018,7,SWIFT CARRIER,WAL-MART DC 6027A-ASM DIS,300 WAL-MART DRIVE,ST RT 970,WOODLAND,PA,16881
DTL940,JF2015,JF075-BD50708-001,23011,8909174305,1,JF09314WMCD,553284814,12.0000,2.000,6,1.850000,12.0000,FRET LOTION PUMP CERAMIC
DTL940,JF2015,JF075-BD50708-001,23011,8909174305,2,JF09318WMCD,553284816,16.0000,2.000,8,1.804000,14.0000,FRET TOOTHBRUSH HOLDER CERAMIC
DTL940,JF2015,JF075-BD50708-001,23011,8909174305,3,JF06120WCD/12,554031428,24.0000,2.000,12,1.144000,20.0000,STAR WARS CLASSIC SAGA SHOWER
DTL940,JF2015,JF075-BD50708-001,23011,8909174305,4,JF07796WMCD,555998434,24.0000,12.000,2,4.656000,24.0000,SHOPKINS I LOVE SHOPKINS FOAM
DTL940,JF2015,JF075-BD50708-001,23011,8909174305,5,JF07714WMCD,564334104,12.0000,2.000,6,1.666000,12.0000,MS ELEPHANT LOTION PUMP
