HDR940,JF2015,JF206-BD51186-001,AAFES CENTRAL EXCH REGION,01745,973Z,0084881026,0084881026,BD51186,001,06/21/2018,06/29/2018,06/29/2018,1,CALL FOR RTG,AAFES CENTRAL EXCH REGION,1801 EXCHANGE PARKWAY,WACO DIST CTR,WACO,TX,76712
DTL940,JF2015,JF206-BD51189-001,01745,0084881026,1,JF28844AACD,478150995,2.0000,1.000,2,.858000,5.0700,SPIDERMAN WALL CRAWLER FLANNEL
DTL940,JF2015,JF206-BD51189-001,01745,0084881026,2,JF20777AACD,478152821,3.0000,1.000,3,.891000,3.0000,MINNIE BOWTIQUE PILLOWTIME PAL
DTL940,JF2015,JF206-BD51189-001,01745,0084881026,3,JF22985AACD,478220381,2.0000,1.000,2,.567000,2.0000,MINNIE DOT COUTURE PILLOW BUDDY
DTL940,JF2015,JF206-BD51189-001,01745,0084881026,4,JF29063TICD,478220382,6.0000,3.000,2,2.508000,7.9200,SPIDERMAN ULTIMATE PILLOWTIME PAL
DTL940,JF2015,JF206-BD51189-001,01745,0084881026,5,JF28828KMCD,478231945,2.0000,2.000,1,2.204000,8.0400,CARS 3 HIGH TECH TWIN COMF
DTL940,JF2015,JF206-BD51189-001,01745,0084881026,6,JF23066MENCD,478231955,2.0000,1.000,2,2.291000,8.0000,MMCH ADVENTURE TWIN COMF W/ SH
HDR940,JF2015,JF206-BD51190-001,AAFES CENTRAL EXCH REGION,01745,H551,0084881026,0084881026,BD51190,001,06/21/2018,06/29/2018,06/29/2018,4,CALL FOR RTG,AAFES CENTRAL EXCH REGION,1801 EXCHANGE PARKWAY,WACO DIST CTR,WACO,TX,76712
DTL940,JF2015,JF206-BD51190-001,01745,0084881026,1,JF28829KMCD,478155853,2.0000,1.000,2,.366000,4.3000,CARS 3 HIGH TECH TWIN SS
DTL940,JF2015,JF206-BD51190-001,01745,0084881026,2,JF22631AACD,478155886,2.0000,1.000,2,.445000,4.9800,SHOPKINS PATCHWORK TWIN SS
DTL940,JF2015,JF206-BD51190-001,01745,0084881026,3,JF28828KMCD,478231945,1.0000,1.000,1,1.102000,4.0200,CARS 3 HIGH TECH TWIN COMF
DTL940,JF2015,JF206-BD51190-001,01745,0084881026,4,JF07801AACD,478596789,3.0000,1.000,3,.585000,3.0000,SHOPKINS I LOVE SHOPKINS WASTECAN
HDR940,JF2015,JF206-BD51191-001,AAFES CENTRAL EXCH REGION,01745,971Z,0084881026,0084881026,BD51191,001,06/21/2018,06/29/2018,06/29/2018,2,CALL FOR RTG,AAFES CENTRAL EXCH REGION,1801 EXCHANGE PARKWAY,WACO DIST CTR,WACO,TX,76712
DTL940,JF2015,JF206-BD51191-001,01745,0084881026,1,JF23771TICD,478155877,6.0000,1.000,6,.954000,13.0000,AVENGERS PUBLISH TWIN SS
DTL940,JF2015,JF206-BD51191-001,01745,0084881026,2,JF25682AACD,478341324,6.0000,1.000,6,2.555000,15.0000,MOANA THE WAVE CORAL FLEECE BLANKET
HDR940,JF2015,JF206-BD51192-001,AAFES CENTRAL EXCH REGION,01745,J892,0084881026,0084881026,BD51192,001,06/21/2018,06/29/2018,06/29/2018,4,CALL FOR RTG,AAFES CENTRAL EXCH REGION,1801 EXCHANGE PARKWAY,WACO DIST CTR,WACO,TX,76712
DTL940,JF2015,JF206-BD51192-001,01745,0084881026,1,JF28838AACD,478155852,2.0000,1.000,2,.289000,4.0000,SPIDERMAN MOVIE WALL CRAWLER T
DTL940,JF2015,JF206-BD51192-001,01745,0084881026,2,JF28829KMCD,478155853,2.0000,1.000,2,.366000,4.3000,CARS 3 HIGH TECH TWIN SS
DTL940,JF2015,JF206-BD51192-001,01745,0084881026,3,JF26815AACD,478155878,3.0000,1.000,3,.526000,6.0000,STAR WARS CLASSIC SPACE LOGO TWIN SS
DTL940,JF2015,JF206-BD51192-001,01745,0084881026,4,JF25683AACD,478249633,6.0000,1.000,6,1.145000,7.0000,MOANA THE WAVE CORAL FLEECE THROW
HDR940,JF2015,JF206-BD51193-001,AAFES CENTRAL EXCH REGION,01745,C770,0084881026,0084881026,BD51193,001,06/21/2018,06/29/2018,06/29/2018,1,CALL FOR RTG,AAFES CENTRAL EXCH REGION,1801 EXCHANGE PARKWAY,WACO DIST CTR,WACO,TX,76712
DTL940,JF2015,JF206-BD51193-001,01745,0084881026,1,JF22634KMCD,478249677,2.0000,1.000,2,.000000,2.6400,SHOPKINS SHOPPING CART FUN FLC
HDR940,JF2015,JF206-BD51194-001,AAFES CENTRAL EXCH REGION,01745,B230,0084881026,0084881026,BD51194,001,06/21/2018,06/29/2018,06/29/2018,8,CALL FOR RTG,AAFES CENTRAL EXCH REGION,1801 EXCHANGE PARKWAY,WACO DIST CTR,WACO,TX,76712
DTL940,JF2015,JF206-BD51194-001,01745,0084881026,1,JF22633AACD,478137038,6.0000,3.000,2,2.346000,13.8600,SHOPKINS SHOPPING CART FUN FLC BLNKT
DTL940,JF2015,JF206-BD51194-001,01745,0084881026,2,JF28844AACD,478150995,2.0000,1.000,2,.858000,5.0700,SPIDERMAN WALL CRAWLER FLANNEL
DTL940,JF2015,JF206-BD51194-001,01745,0084881026,3,JF29912AACD,478152818,2.0000,1.000,2,.666000,5.0000,TMNT GREEN GLOW 62X90 FLEECE BLANKET
DTL940,JF2015,JF206-BD51194-001,01745,0084881026,4,JF25680AACD,478231956,1.0000,1.000,1,1.250000,4.0000,MOANA THE WAVE MF TWIN COMF
DTL940,JF2015,JF206-BD51194-001,01745,0084881026,5,JF27086AACD,478231963,2.0000,1.000,2,2.447000,9.0000,STAR WARS EP8 EPIC TWIN COMF
DTL940,JF2015,JF206-BD51194-001,01745,0084881026,6,JF01287AACD,478371578,4.0000,1.000,4,,4.0000,TMNT CROSS HATCHING MF SHOWER
DTL940,JF2015,JF206-BD51194-001,01745,0084881026,7,JF01288AACD,478596787,3.0000,1.000,3,.585000,3.0000,TMNT CROSS HATCHING WASTECAN
DTL940,JF2015,JF206-BD51194-001,01745,0084881026,8,JF00773AACD,478810786,2.0000,1.000,2,.388000,2.0000,TMNT CROSS HATCHING FOAM RUG
HDR940,JF2015,JF206-BD51195-001,AAFES CENTRAL EXCH REGION,01745,P082,0084881026,0084881026,BD51195,001,06/21/2018,06/29/2018,06/29/2018,2,CALL FOR RTG,AAFES CENTRAL EXCH REGION,1801 EXCHANGE PARKWAY,WACO DIST CTR,WACO,TX,76712
DTL940,JF2015,JF206-BD51195-001,01745,0084881026,1,JF22631AACD,478155886,2.0000,1.000,2,.445000,4.9800,SHOPKINS PATCHWORK TWIN SS
DTL940,JF2015,JF206-BD51195-001,01745,0084881026,2,JF21965AACD,478220379,2.0000,1.000,2,.836000,3.0000,CARS 3 CRUZ PILLOW BUDDY 14"
HDR940,JF2015,JF206-BD51196-001,AAFES CENTRAL EXCH REGION,01745,D712,0084881026,0084881026,BD51196,001,06/21/2018,06/29/2018,06/29/2018,3,CALL FOR RTG,AAFES CENTRAL EXCH REGION,1801 EXCHANGE PARKWAY,WACO DIST CTR,WACO,TX,76712
DTL940,JF2015,JF206-BD51196-001,01745,0084881026,1,JF22631AACD,478155886,2.0000,1.000,2,.445000,4.9800,SHOPKINS PATCHWORK TWIN SS
DTL940,JF2015,JF206-BD51196-001,01745,0084881026,2,JF22634KMCD,478249677,2.0000,1.000,2,.000000,2.6400,SHOPKINS SHOPPING CART FUN FLC
DTL940,JF2015,JF206-BD51196-001,01745,0084881026,3,JF07796AACD,478810788,2.0000,1.000,2,.437000,2.0000,SHOPKINS I LOVE SHOPKINS FOAM RUG
HDR940,JF2015,JF206-BD51197-001,AAFES CENTRAL EXCH REGION,01745,071Z,0084881026,0084881026,BD51197,001,06/21/2018,06/29/2018,06/29/2018,6,CALL FOR RTG,AAFES CENTRAL EXCH REGION,1801 EXCHANGE PARKWAY,WACO DIST CTR,WACO,TX,76712
DTL940,JF2015,JF206-BD51197-001,01745,0084881026,1,JF22631AACD,478155886,2.0000,1.000,2,.445000,4.9800,SHOPKINS PATCHWORK TWIN SS
DTL940,JF2015,JF206-BD51197-001,01745,0084881026,2,JF29183AACD,478220375,2.0000,1.000,2,1.188000,3.0000,MOANA PUA PIG PILLOW BUDDY
DTL940,JF2015,JF206-BD51197-001,01745,0084881026,3,JF27619AACD,478220376,4.0000,2.000,2,,6.0000,AVENGERS CAPT AMERICA PILLOW B
DTL940,JF2015,JF206-BD51197-001,01745,0084881026,4,JF22623AACD,478220380,2.0000,1.000,2,.947000,3.0000,SHOPKINS STRAWBERRY KISS PILLOWBUDDY
DTL940,JF2015,JF206-BD51197-001,01745,0084881026,5,JF29063TICD,478220382,2.0000,1.000,2,.836000,2.6400,SPIDERMAN ULTIMATE PILLOWTIME PAL
DTL940,JF2015,JF206-BD51197-001,01745,0084881026,6,JF26814AACD,478231958,4.0000,2.000,2,3.540000,16.0000,STAR WARS CLASSIC SPACE LOGO T/F COMF
HDR940,JF2015,JF206-BD51198-001,AAFES CENTRAL EXCH REGION,01745,V534,0084881026,0084881026,BD51198,001,06/21/2018,06/29/2018,06/29/2018,4,CALL FOR RTG,AAFES CENTRAL EXCH REGION,1801 EXCHANGE PARKWAY,WACO DIST CTR,WACO,TX,76712
DTL940,JF2015,JF206-BD51198-001,01745,0084881026,1,JF28844AACD,478150995,2.0000,1.000,2,.858000,5.0700,SPIDERMAN WALL CRAWLER FLANNEL
DTL940,JF2015,JF206-BD51198-001,01745,0084881026,2,JF28839KMCD,478150996,2.0000,1.000,2,.830000,5.0700,CARS 3 HIGH TECH BLANKET
DTL940,JF2015,JF206-BD51198-001,01745,0084881026,3,JF23067AACD,478155875,2.0000,1.000,2,.318000,4.0000,MMCH ADVENTURE TWIN SHEET SET
DTL940,JF2015,JF206-BD51198-001,01745,0084881026,4,JF29063TICD,478220382,2.0000,1.000,2,.836000,2.6400,SPIDERMAN ULTIMATE PILLOWTIME PAL
HDR940,JF2015,JF206-BD51199-001,AAFES CENTRAL EXCH REGION,01745,O080,0084881026,0084881026,BD51199,001,06/21/2018,06/29/2018,06/29/2018,1,CALL FOR RTG,AAFES CENTRAL EXCH REGION,1801 EXCHANGE PARKWAY,WACO DIST CTR,WACO,TX,76712
DTL940,JF2015,JF206-BD51199-001,01745,0084881026,1,JF22634KMCD,478249677,2.0000,1.000,2,.000000,2.6400,SHOPKINS SHOPPING CART FUN FLC
HDR940,JF2015,JF206-BD51200-001,AAFES CENTRAL EXCH REGION,01745,F310,0084881026,0084881026,BD51200,001,06/21/2018,06/29/2018,06/29/2018,2,CALL FOR RTG,AAFES CENTRAL EXCH REGION,1801 EXCHANGE PARKWAY,WACO DIST CTR,WACO,TX,76712
DTL940,JF2015,JF206-BD51200-001,01745,0084881026,1,JF28829KMCD,478155853,2.0000,1.000,2,.366000,4.3000,CARS 3 HIGH TECH TWIN SS
DTL940,JF2015,JF206-BD51200-001,01745,0084881026,2,JF22631AACD,478155886,4.0000,2.000,2,.890000,9.9600,SHOPKINS PATCHWORK TWIN SS
HDR940,JF2015,JF206-BD51201-001,AAFES CENTRAL EXCH REGION,01745,038Z,0084881026,0084881026,BD51201,001,06/21/2018,06/29/2018,06/29/2018,7,CALL FOR RTG,AAFES CENTRAL EXCH REGION,1801 EXCHANGE PARKWAY,WACO DIST CTR,WACO,TX,76712
DTL940,JF2015,JF206-BD51201-001,01745,0084881026,1,JF28829KMCD,478155853,4.0000,2.000,2,.732000,8.6000,CARS 3 HIGH TECH TWIN SS
DTL940,JF2015,JF206-BD51201-001,01745,0084881026,2,JF27087AACD,478155888,4.0000,2.000,2,.714000,8.3200,STAR WARS EP8 EPIC TWIN SHEET
DTL940,JF2015,JF206-BD51201-001,01745,0084881026,3,JF28828KMCD,478231945,1.0000,1.000,1,1.102000,4.0200,CARS 3 HIGH TECH TWIN COMF
DTL940,JF2015,JF206-BD51201-001,01745,0084881026,4,JF23770TFCD,478231957,1.0000,1.000,1,1.219000,5.0000,AVENGERS PUBLISH TWIN COMF
DTL940,JF2015,JF206-BD51201-001,01745,0084881026,5,JF26814AACD,478231958,2.0000,1.000,2,1.770000,8.0000,STAR WARS CLASSIC SPACE LOGO T/F COMF
DTL940,JF2015,JF206-BD51201-001,01745,0084881026,6,JF27088AACD,478341328,2.0000,1.000,2,.611000,5.0000,STAR WARS EP8 EPIC BLANKET
DTL940,JF2015,JF206-BD51201-001,01745,0084881026,7,JF07739AACD,478371579,3.0000,1.000,3,.509000,3.0000,FROZEN SNOWFLAKE SHOWER CURTAI
HDR940,JF2015,JF206-BD51202-001,AAFES CENTRAL EXCH REGION,01745,G243,0084881026,0084881026,BD51202,001,06/21/2018,06/29/2018,06/29/2018,2,CALL FOR RTG,AAFES CENTRAL EXCH REGION,1801 EXCHANGE PARKWAY,WACO DIST CTR,WACO,TX,76712
DTL940,JF2015,JF206-BD51202-001,01745,0084881026,1,JF21965AACD,478220379,2.0000,1.000,2,.836000,3.0000,CARS 3 CRUZ PILLOW BUDDY 14"
DTL940,JF2015,JF206-BD51202-001,01745,0084881026,2,JF07741AACD,478596788,3.0000,1.000,3,.585000,3.5300,FROZEN SNOWFLAKE WASTEBASKET
HDR940,JF2015,JF206-BD51203-001,AAFES CENTRAL EXCH REGION,01745,L849,0084881026,0084881026,BD51203,001,06/21/2018,06/29/2018,06/29/2018,6,CALL FOR RTG,AAFES CENTRAL EXCH REGION,1801 EXCHANGE PARKWAY,WACO DIST CTR,WACO,TX,76712
DTL940,JF2015,JF206-BD51203-001,01745,0084881026,1,JF28829KMCD,478155853,2.0000,1.000,2,.366000,4.3000,CARS 3 HIGH TECH TWIN SS
DTL940,JF2015,JF206-BD51203-001,01745,0084881026,2,JF23067AACD,478155875,2.0000,1.000,2,.318000,4.0000,MMCH ADVENTURE TWIN SHEET SET
DTL940,JF2015,JF206-BD51203-001,01745,0084881026,3,JF27619AACD,478220376,2.0000,1.000,2,,3.0000,AVENGERS CAPT AMERICA PILLOW B
DTL940,JF2015,JF206-BD51203-001,01745,0084881026,4,JF21965AACD,478220379,2.0000,1.000,2,.836000,3.0000,CARS 3 CRUZ PILLOW BUDDY 14"
DTL940,JF2015,JF206-BD51203-001,01745,0084881026,5,JF27486AACD,478220384,2.0000,1.000,2,1.787000,4.6200,STAR WARS EP 8 BB9 PILLOW BUDDY
DTL940,JF2015,JF206-BD51203-001,01745,0084881026,6,JF28828KMCD,478231945,1.0000,1.000,1,1.102000,4.0200,CARS 3 HIGH TECH TWIN COMF
HDR940,JF2015,JF206-BD51204-001,AAFES CENTRAL EXCH REGION,01745,W353,0084881026,0084881026,BD51204,001,06/21/2018,06/29/2018,06/29/2018,1,CALL FOR RTG,AAFES CENTRAL EXCH REGION,1801 EXCHANGE PARKWAY,WACO DIST CTR,WACO,TX,76712
DTL940,JF2015,JF206-BD51204-001,01745,0084881026,1,JF28839KMCD,478150996,2.0000,1.000,2,.830000,5.0700,CARS 3 HIGH TECH BLANKET
