DTL940,JF2015,JF208-BD51952-001,23011,8808830012,5,JF25510WMCD,566449776,6.0000,3.000,2,1.092000,18.1800,BLACK PANTHER SILVER TRIBE FUL
DTL940,JF2015,JF208-BD51952-001,23011,8808830012,6,JF25508WMCD,566449777,6.0000,3.000,2,.987000,13.2900,BLACK PANTHER SILVER TRIBE TWI
DTL940,JF2015,JF208-BD51952-001,23011,8808830012,7,JF27736WMCD,566449786,4.0000,2.000,2,.868000,6.0000,BLACK PANTHER SILVER TRIBE THR
DTL940,JF2015,JF208-BD51952-001,23011,8808830012,8,JF29183TICD,566449795,6.0000,3.000,2,3.480000,9.0000,MOANA PUA PIG PILLOWBUDDY
DTL940,JF2015,JF208-BD51952-001,23011,8808830012,9,JF25505WMCD,566592306,6.0000,3.000,2,3.159000,8.8200,ASST SHOPKINS PILLOWBUDDY
HDR940,JF2015,JF208-BD51953-001,WAL-MART DC 6039G-GENERAL,23011,6392,00022,6358720011,BD51953,001,06/21/2018,06/26/2018,06/26/2018,6,J B HUNT,WAL-MART DC 6039G-GENERAL,1659 POTTERTOWN RD,,MIDWAY,TN,37809
DTL940,JF2015,JF208-BD51953-001,23011,6358720011,1,JF21337WMCD,565832209,8.0000,4.000,2,7.856000,15.6800,CARS MCQUEEN CUBE PILLOW
DTL940,JF2015,JF208-BD51953-001,23011,6358720011,2,JF21335WMCD,565832212,8.0000,4.000,2,7.856000,15.6800,CAPTAIN AMERICA CUBE PILLOW
DTL940,JF2015,JF208-BD51953-001,23011,6358720011,3,JF21352WMCD,565832216,8.0000,4.000,2,7.856000,15.6800,MOANA PUA CUBE PILLOW
DTL940,JF2015,JF208-BD51953-001,23011,6358720011,4,JF21317WMCD,565832217,8.0000,4.000,2,7.856000,15.6800,SHOPKINS MISS PRESSY CUBE PILLOW
DTL940,JF2015,JF208-BD51953-001,23011,6358720011,5,JF21309WMCD,565832219,8.0000,4.000,2,7.856000,15.6800,MINNIE MOUSE CUBE PILLOW
DTL940,JF2015,JF208-BD51953-001,23011,6358720011,6,JF21308WMCD,565832220,8.0000,4.000,2,7.856000,15.6800,SPIDERMAN CUBE PILLOW
HDR940,JF2015,JF208-BD51954-001,WAL-MART DC 6048G-GENERAL,23011,6482,00022,2958840009,BD51954,001,06/21/2018,06/26/2018,06/26/2018,7,J B HUNT,WAL-MART DC 6048G-GENERAL,3022 HWY 743,,OPELOUSAS,LA,70570
DTL940,JF2015,JF208-BD51954-001,23011,2958840009,1,JF24043WMCD,557556409,2.0000,1.000,2,.891000,5.0000,SPIDERMAN HOMECOMING FLEECE BL
DTL940,JF2015,JF208-BD51954-001,23011,2958840009,2,JF29585WMCD,563775935,4.0000,2.000,2,3.436000,16.4200,CARS 3 RACE T/F COMF W/ SHAM
DTL940,JF2015,JF208-BD51954-001,23011,2958840009,3,JF24336WOCD,566449780,4.0000,2.000,2,,16.4200,MINNIE BEING ME T/F COMF W/ SHAM
DTL940,JF2015,JF208-BD51954-001,23011,2958840009,4,JF27735WMCD,566449785,2.0000,1.000,2,.891000,5.0000,BLACK PANTHER SILVER TRIBE BLA
DTL940,JF2015,JF208-BD51954-001,23011,2958840009,5,JF25507WMCD,566449790,4.0000,2.000,2,3.666000,16.0000,BLACK PANTHER SILVER TRIBE T/F
DTL940,JF2015,JF208-BD51954-001,23011,2958840009,6,JF25500WMCD,566449791,4.0000,2.000,2,3.436000,17.1200,SHOPKINS BETTER TOGETHER T/F COMF W/SHAM
DTL940,JF2015,JF208-BD51954-001,23011,2958840009,7,JF24330WMCD,566449794,4.0000,2.000,2,3.360000,16.4000,MARVEL MCMP FIGHT CLUB T/F COMF W/SHAM
HDR940,JF2015,JF208-BD51955-001,WAL-MART DC 6066G-GENERAL,23011,6662,00022,3308840008,BD51955,001,06/21/2018,06/26/2018,06/26/2018,5,J B HUNT,WAL-MART DC 6066G-GENERAL,694 CRENSHAW BLVD,,HOPKINSVILLE,KY,42240
DTL940,JF2015,JF208-BD51955-001,23011,3308840008,1,JF24049WMCD,563775914,6.0000,3.000,2,.909000,12.8100,SPIDERMAN HOMECOMING TWIN SS
DTL940,JF2015,JF208-BD51955-001,23011,3308840008,2,JF26788WMCD,563775918,6.0000,3.000,2,1.062000,15.0000,STAR WARS CLASSIC SPACE LOGO TWIN SS
DTL940,JF2015,JF208-BD51955-001,23011,3308840008,3,JF25343WMCD,563775926,6.0000,3.000,2,.936000,12.0000,MINECRAFT CREEPER TWIN SS
DTL940,JF2015,JF208-BD51955-001,23011,3308840008,4,JF24331WMCD,566449775,6.0000,3.000,2,.936000,12.5400,MARVEL MCMP FIGHT CLUB TWIN SH
DTL940,JF2015,JF208-BD51955-001,23011,3308840008,5,JF25508WMCD,566449777,6.0000,3.000,2,.987000,13.2900,BLACK PANTHER SILVER TRIBE TWI
HDR940,JF2015,JF208-BD51956-001,WAL-MART DC 6069G-GENERAL,23011,6692,00022,6413520017,BD51956,001,06/21/2018,06/26/2018,06/26/2018,18,J B HUNT,WAL-MART DC 6069G-GENERAL,1200 MATLOCK DRIVE,,ST. JAMES,MO,65559
DTL940,JF2015,JF208-BD51956-001,23011,6413520017,1,JF24042WMCD,551822170,4.0000,2.000,2,.784000,12.0000,SPIDERMAN HOMECOMING FULL SS
DTL940,JF2015,JF208-BD51956-001,23011,6413520017,2,JF24049WMCD,563775914,4.0000,2.000,2,.606000,8.5400,SPIDERMAN HOMECOMING TWIN SS
DTL940,JF2015,JF208-BD51956-001,23011,6413520017,3,JF26788WMCD,563775918,4.0000,2.000,2,.708000,10.0000,STAR WARS CLASSIC SPACE LOGO TWIN SS
DTL940,JF2015,JF208-BD51956-001,23011,6413520017,4,JF29586WMCD,563775923,4.0000,2.000,2,.694000,10.0000,CARS 3 RACETRACK TWIN SS
DTL940,JF2015,JF208-BD51956-001,23011,6413520017,5,JF27896WMCD,563775925,4.0000,2.000,2,.624000,10.0000,MOANA THE JOURNEY MF TWIN SS
DTL940,JF2015,JF208-BD51956-001,23011,6413520017,6,JF25343WMCD,563775926,4.0000,2.000,2,.624000,8.0000,MINECRAFT CREEPER TWIN SS
DTL940,JF2015,JF208-BD51956-001,23011,6413520017,7,JF24048WMCD,563775934,2.0000,1.000,2,1.718000,8.6000,SPIDERMAN T/F COMFORTER + SHAM
DTL940,JF2015,JF208-BD51956-001,23011,6413520017,8,JF29585WMCD,563775935,2.0000,1.000,2,1.718000,8.2100,CARS 3 RACE T/F COMF W/ SHAM
DTL940,JF2015,JF208-BD51956-001,23011,6413520017,9,JF27895WMCD,563775937,2.0000,1.000,2,1.666000,9.0000,MOANA JOURNEY T/F COMF W/SHAM
DTL940,JF2015,JF208-BD51956-001,23011,6413520017,10,JF27742WMCD,566449765,6.0000,3.000,2,1.128000,16.0200,OVERWATCH LOGO FULL SS
DTL940,JF2015,JF208-BD51956-001,23011,6413520017,11,JF27741WMCD,566449766,4.0000,2.000,2,.658000,8.3600,OVERWATCH LOGO TWIN SS
DTL940,JF2015,JF208-BD51956-001,23011,6413520017,12,JF25501WMCD,566449767,4.0000,2.000,2,.708000,8.5400,SHOPKINS BETTER TOGETHER TWIN
DTL940,JF2015,JF208-BD51956-001,23011,6413520017,13,JF24337WMCD,566449768,4.0000,2.000,2,.610000,8.5000,MINNIE BEING ME TWIN SS
DTL940,JF2015,JF208-BD51956-001,23011,6413520017,14,JF24332WMCD,566449769,6.0000,3.000,2,1.128000,16.0200,MARVEL MCMP FIGHT CLUB FULL SS
DTL940,JF2015,JF208-BD51956-001,23011,6413520017,15,JF25502WMCD,566449770,4.0000,2.000,2,.784000,10.7400,SHOPKINS BETTER TOGETHER FULL
DTL940,JF2015,JF208-BD51956-001,23011,6413520017,16,JF24331WMCD,566449775,4.0000,2.000,2,.624000,8.3600,MARVEL MCMP FIGHT CLUB TWIN SH
DTL940,JF2015,JF208-BD51956-001,23011,6413520017,17,JF25508WMCD,566449777,4.0000,2.000,2,.658000,8.8600,BLACK PANTHER SILVER TRIBE TWI
DTL940,JF2015,JF208-BD51956-001,23011,6413520017,18,JF24336WOCD,566449780,2.0000,1.000,2,,8.2100,MINNIE BEING ME T/F COMF W/ SHAM
